[ MainThread ] 15:53:49 | INFO     | GensokyoAI.core.agent.providers.create:134 | 创建 Provider: deepseek -> DeepSeekProvider
                   │    │       │    │           └ <function AsyncCompletions.create at 0x0000017AF03AC930>
                   │    │       │    └ <openai.resources.chat.completions.completions.AsyncCompletions object at 0x0000017AF078A120>
                   │    │       └ <openai.resources.chat.chat.AsyncChat object at 0x0000017AF0789940>
                   │    └ <openai.AsyncOpenAI object at 0x0000017AEFDA8D70>
                   └ <GensokyoAI.core.agent.providers.deepseek_provider.DeepSeekProvider object at 0x0000017AED9530E0>

  File "E:\python\Lib\site-packages\openai\resources\chat\completions\completions.py", line 2714, in create
    return await self._post(
                 │    └ <bound method AsyncAPIClient.post of <openai.AsyncOpenAI object at 0x0000017AEFDA8D70>>
                 └ <openai.resources.chat.completions.completions.AsyncCompletions object at 0x0000017AF078A120>
  File "E:\python\Lib\site-packages\openai\_base_client.py", line 1913, in post
    return await self.request(cast_to, opts, stream=stream, stream_cls=stream_cls)
                 │    │       │        │            │                  └ openai.AsyncStream[openai.types.chat.chat_completion_chunk.ChatCompletionChunk]
                 │    │       │        │            └ True
                 │    │       │        └ FinalRequestOptions(method='post', url='/chat/completions', params={}, headers=NOT_GIVEN, max_retries=NOT_GIVEN, timeout=NOT_...
                 │    │       └ <class 'openai.types.chat.chat_completion.ChatCompletion'>
                 │    └ <function AsyncAPIClient.request at 0x0000017AEEBF1C70>
                 └ <openai.AsyncOpenAI object at 0x0000017AEFDA8D70>
> File "E:\python\Lib\site-packages\openai\_base_client.py", line 1678, in request
    response.raise_for_status()
    │        └ <function Response.raise_for_status at 0x0000017AEDFDEA30>
    └ <Response [400 Bad Request]>
  File "E:\python\Lib\site-packages\httpx\_models.py", line 829, in raise_for_status
    raise HTTPStatusError(message, request=request, response=self)
          │               │                │                 └ <Response [400 Bad Request]>
          │               │                └ <Request('POST', 'https://api.deepseek.com/v1/chat/completions')>
          │               └ "Client error '400 Bad Request' for url 'https://api.deepseek.com/v1/chat/completions'\nFor more information check: https://d...
          └ <class 'httpx.HTTPStatusError'>

httpx.HTTPStatusError: Client error '400 Bad Request' for url 'https://api.deepseek.com/v1/chat/completions'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/400
[ MainThread ] 15:54:08 | DEBUG    | openai._base_client._should_retry:810 | Not retrying
[ MainThread ] 15:54:08 | DEBUG    | httpcore._trace.atrace:087 | receive_response_body.started request=<Request [b'POST']>
[ MainThread ] 15:54:08 | DEBUG    | httpcore._trace.atrace:087 | receive_response_body.complete
[ MainThread ] 15:54:08 | DEBUG    | httpcore._trace.atrace:087 | response_closed.started
[ MainThread ] 15:54:08 | DEBUG    | httpcore._trace.atrace:087 | response_closed.complete
[ MainThread ] 15:54:08 | DEBUG    | openai._base_client.request:1697 | Re-raising status error
[ MainThread ] 15:54:08 | ERROR    | GensokyoAI.core.agent.model_client.chat_stream:234 | 流式模型调用失败: Error code: 400 - {'error': {'message': 'The `reasoning_content` in the thinking mode must be passed back to the API.', 'type': 'invalid_request_error', 'param': None, 'code': 'invalid_request_error'}}
[ MainThread ] 15:54:08 | INFO     | GensokyoAI.core.events.publish:282 | 📢 [EventBus] 事件触发: 'error.model' (来源: model_client, ID: 5be19581) (dict)
[ MainThread ] 15:54:08 | ERROR    | GensokyoAI.core.agent.response_handler._safe_stream:154 | 第一次流式调用失败: 流式模型调用失败: Error code: 400 - {'error': {'message': 'The `reasoning_content` in the thinking mode must be passed back to the API.', 'type': 'invalid_request_error', 'param': None, 'code': 'invalid_request_error'}}
[ MainThread ] 15:54:08 | INFO     | GensokyoAI.core.events._process_event:363 |    ✅ [EventBus] _on_generate_response 执行完成 (119.1ms)
[ MainThread ] 15:54:08 | DEBUG    | GensokyoAI.core.events._event_worker:216 | 📬 [EventBus] 从队列取出事件: action.executed (队列剩余: 1)
[ MainThread ] 15:54:08 | DEBUG    | GensokyoAI.core.events._process_event:327 | 👻 [EventBus] 事件 'action.executed' 无订阅者
[ MainThread ] 15:54:08 | DEBUG    | GensokyoAI.core.events._event_worker:216 | 📬 [EventBus] 从队列取出事件: error.model (队列剩余: 0)
[ MainThread ] 15:54:08 | DEBUG    | GensokyoAI.core.events._process_event:333 | 🔄 [EventBus] 处理事件 'error.model' -> 1 个订阅者
[ MainThread ] 15:54:08 | INFO     | GensokyoAI.core.events._process_event:352 |    📨 [EventBus] 推送给处理器: _async_update_model_error 执行
[ MainThread ] 15:54:08 | ERROR    | GensokyoAI.core.event_listeners._async_update_model_error:397 | 🤖 [ErrorListener] 模型错误: deepseek-v4-flash - 流式模型调用失败: Error code: 400 - {'error': {'message': 'The `reasoning_content` in the thinking mode must be passed back to the API.', 'type': 'invalid_request_error', 'param': None, 'code': 'invalid_request_error'}}
[ MainThread ] 15:54:08 | INFO     | GensokyoAI.core.events._process_event:363 |    ✅ [EventBus] _async_update_model_error 执行完成 (0.1ms)
